payment_id,order_id,payment_type,payment_value,installments
9036,9036,Credit Card,164.79,2
9037,9037,Credit Card,116.94,3
9038,9038,Credit Card,41.36,2
9039,9039,Credit Card,173.67,10
9040,9040,Credit Card,25.62,1
9041,9041,Credit Card,136.98,4
9042,9042,Credit Card,145.5,3
9043,9043,Credit Card,99.42,1
9044,9044,Credit Card,67.02,1
9045,9045,Boleto,47.81,1
9046,9046,Credit Card,36.09,3
9047,9047,Credit Card,289.76,8
9048,9048,Debit Card,119.8,1
9049,9049,Boleto,165.48,1
9050,9050,Credit Card,43.1,4
9051,9051,Credit Card,54.09,5
9052,9052,Credit Card,187.25,10
9053,9053,Boleto,95.99,1
9054,9054,Credit Card,109.99,2
9055,9055,Boleto,51.17,1
9056,9056,Credit Card,137.09,1
9057,9057,Credit Card,210.7,3
9058,9058,Boleto,531.75,1
9059,9059,Voucher,62.82,1
9060,9060,Credit Card,158.59,7
9061,9061,Credit Card,365.61,4
9062,9062,Credit Card,168.29,1
9063,9063,Credit Card,43.69,4
9064,9064,Credit Card,154.36,3
9065,9065,Credit Card,62.17,1
9066,9066,Credit Card,105.3,2
9067,9067,Credit Card,87.97,8
9068,9068,Credit Card,117.96,3
9069,9069,Credit Card,135.58,1
9070,9070,Credit Card,204.63,4
9071,9071,Credit Card,77.25,1
9072,9072,Credit Card,219.78,8
9073,9073,Boleto,36.01,1
9074,9074,Credit Card,37.68,1
9075,9075,Boleto,62.17,1
9076,9076,Boleto,118.48,1
9077,9077,Credit Card,153.22,4
9078,9078,Credit Card,156.22,2
9079,9079,Credit Card,51.44,1
9080,9080,Boleto,158.98,1
9081,9081,Credit Card,117.36,2
9082,9082,Credit Card,85.24,1
9083,9083,Boleto,61.18,1
9084,9084,Boleto,67.98,1
9085,9085,Credit Card,35.09,1
9086,9086,Credit Card,49.34,1
9087,9087,Credit Card,104.56,1
9088,9088,Credit Card,62.71,4
9089,9089,Credit Card,161.56,10
9090,9090,Credit Card,99.65,1
9091,9091,Credit Card,207.73,4
9092,9092,Credit Card,186.92,1
9093,9093,Credit Card,145.56,3
9094,9094,Credit Card,43.88,2
9095,9095,Credit Card,214.41,1
9096,9096,Credit Card,158.76,4
9097,9097,Credit Card,33.34,1
9098,9098,Credit Card,26.68,1
9099,9099,Credit Card,54.13,2
9100,9100,Credit Card,255.18,5
9101,9101,Credit Card,112.3,3
9102,9102,Credit Card,112.71,5
9103,9103,Credit Card,30.86,1
9104,9104,Credit Card,131.35,2
9105,9105,Credit Card,238.69,3
9106,9106,Credit Card,77.19,1
9107,9107,Credit Card,63.42,5
9108,9108,Credit Card,114.53,2
9109,9109,Credit Card,54.34,1
9110,9110,Credit Card,67.06,4
9111,9111,Boleto,243.88,1
9112,9112,Credit Card,37.38,1
9113,9113,Boleto,117.27,1
9114,9114,Credit Card,38.09,1
9115,9115,Boleto,69.4,1
9116,9116,Debit Card,96.69,1
9117,9117,Credit Card,164.06,3
9118,9118,Credit Card,159.36,8
9119,9119,Credit Card,173.46,8
9120,9120,Credit Card,157.21,3
9121,9121,Credit Card,42.53,4
9122,9122,Boleto,72.14,1
9123,9123,Credit Card,246.1,5
9124,9124,Credit Card,92.57,5
9125,9125,Voucher,45.31,1
9126,9126,Credit Card,42.17,2
9127,9127,Boleto,133.8,1
9128,9128,Credit Card,127.55,4
9129,9129,Boleto,74.41,1
9130,9130,Credit Card,59.86,1
9131,9131,Credit Card,64.1,3
9132,9132,Credit Card,174.13,2
9133,9133,Credit Card,103.36,1
9134,9134,Boleto,161.31,1
9135,9135,Credit Card,22.95,2
9136,9136,Credit Card,460.61,1
9137,9137,Credit Card,56.6,1
9138,9138,Credit Card,63.87,2
9139,9139,Credit Card,193.27,1
9140,9140,Credit Card,44.28,4
9141,9141,Credit Card,262.9,1
9142,9142,Credit Card,415.14,6
9143,9143,Credit Card,92.83,1
9144,9144,Boleto,129.25,1
9145,9145,Credit Card,170.16,2
9146,9146,Credit Card,52.91,3
9147,9147,Credit Card,286.04,5
9148,9148,Credit Card,80.73,1
9149,9149,Credit Card,102.74,1
9150,9150,Credit Card,491.36,2
9151,9151,Credit Card,416.54,8
9152,9152,Boleto,163.53,1
9153,9153,Credit Card,90.83,2
9154,9154,Credit Card,89.58,1
9155,9155,Boleto,80.98,1
9156,9156,Credit Card,239.56,8
9157,9157,Credit Card,30.3,1
9158,9158,Credit Card,305.01,7
9159,9159,Credit Card,180.6,6
9160,9160,Boleto,49.65,1
9161,9161,Debit Card,282.21,1
9162,9162,Voucher,49.05,1
9163,9163,Boleto,117.86,1
9164,9164,Credit Card,189.89,1
9165,9165,Credit Card,49.54,4
9166,9166,Debit Card,187.34,1
9167,9167,Credit Card,124.77,12
9168,9168,Credit Card,1243.66,8
9169,9169,Credit Card,56.78,1
9170,9170,Credit Card,116.94,10
9171,9171,Credit Card,138.96,1
9172,9172,Credit Card,52.01,1
9173,9173,Credit Card,72.05,1
9174,9174,Credit Card,761.82,10
9175,9175,Credit Card,94.21,1
9176,9176,Boleto,92.57,1
9177,9177,Credit Card,185.64,3
9178,9178,Credit Card,117.57,3
9179,9179,Credit Card,253.34,6
9180,9180,Credit Card,698.85,6
9181,9181,Credit Card,77.57,1
9182,9182,Credit Card,111.22,1
9183,9183,Credit Card,32.78,3
9184,9184,Credit Card,42.09,1
9185,9185,Credit Card,64.0,4
9186,9186,Credit Card,86.23,5
9187,9187,Credit Card,252.35,8
9188,9188,Credit Card,87.13,1
9189,9189,Credit Card,72.25,7
9190,9190,Credit Card,216.87,4
9191,9191,Credit Card,285.73,10
9192,9192,Credit Card,203.57,2
9193,9193,Credit Card,70.75,1
9194,9194,Boleto,82.56,1
9195,9195,Credit Card,207.24,12
9196,9196,Credit Card,107.1,3
9197,9197,Boleto,106.29,1
9198,9198,Credit Card,115.44,4
9199,9199,Boleto,521.64,1
9200,9200,Boleto,188.96,1
9201,9201,Boleto,70.72,1
9202,9202,Credit Card,230.57,4
9203,9203,Credit Card,431.28,8
9204,9204,Credit Card,78.46,1
9205,9205,Credit Card,168.49,3
9206,9206,Boleto,795.95,1
9207,9207,Credit Card,271.61,3
9208,9208,Credit Card,34.44,1
9209,9209,Credit Card,554.4,6
9210,9210,Credit Card,163.47,1
9211,9211,Credit Card,165.99,1
9212,9212,Credit Card,46.22,1
9213,9213,Credit Card,40.09,2
9214,9214,Credit Card,63.59,1
9215,9215,Voucher,157.21,1
9216,9216,Credit Card,504.37,6
9217,9217,Boleto,49.4,1
9218,9218,Credit Card,191.14,8
9219,9219,Credit Card,219.98,10
9220,9220,Credit Card,72.22,7
9221,9221,Credit Card,115.35,1
9222,9222,Credit Card,58.69,1
9223,9223,Credit Card,75.6,1
9224,9224,Credit Card,64.38,1
9225,9225,Credit Card,141.28,2
9226,9226,Credit Card,56.39,1
9227,9227,Voucher,455.31,1
9228,9228,Credit Card,46.71,1
9229,9229,Boleto,56.69,1
9230,9230,Boleto,70.72,1
9231,9231,Boleto,31.84,1
9232,9232,Credit Card,159.76,2
9233,9233,Credit Card,196.45,2
9234,9234,Voucher,252.59,2
9235,9235,Credit Card,195.0,5
9236,9236,Credit Card,511.42,3
9237,9237,Credit Card,89.15,1
9238,9238,Credit Card,87.96,1
9239,9239,Boleto,26.77,1
9240,9240,Credit Card,249.08,2
9241,9241,Credit Card,65.71,3
9242,9242,Boleto,31.38,1
9243,9243,Credit Card,1485.31,10
9244,9244,Credit Card,161.89,2
9245,9245,Credit Card,84.84,8
9246,9246,Credit Card,57.54,1
9247,9247,Credit Card,573.78,8
9248,9248,Credit Card,67.62,1
9249,9249,Credit Card,478.46,2
9250,9250,Credit Card,372.0,3
9251,9251,Credit Card,609.9,6
9252,9252,Credit Card,228.24,8
9253,9253,Credit Card,115.02,7
9254,9254,Credit Card,78.66,4
9255,9255,Credit Card,41.59,4
9256,9256,Boleto,25.96,1
9257,9257,Credit Card,158.32,3
9258,9258,Boleto,65.01,1
9259,9259,Voucher,65.43,1
9260,9260,Credit Card,66.1,6
9261,9261,Credit Card,815.2,10
9262,9262,Credit Card,147.32,10
9263,9263,Boleto,24.84,1
9264,9264,Credit Card,76.78,1
9265,9265,Credit Card,343.74,8
9266,9266,Credit Card,86.37,4
9267,9267,Credit Card,77.1,1
9268,9268,Credit Card,111.3,3
9269,9269,Boleto,36.29,1
9270,9270,Credit Card,228.33,10
9271,9271,Credit Card,42.78,1
9272,9272,Credit Card,194.12,1
9273,9273,Credit Card,16.39,1
9274,9274,Boleto,509.36,1
9275,9275,Credit Card,102.08,1
9276,9276,Credit Card,139.09,1
9277,9277,Credit Card,137.09,1
9278,9278,Credit Card,24.22,1
9279,9279,Credit Card,177.72,5
9280,9280,Credit Card,164.46,4
9281,9281,Credit Card,53.44,1
9282,9282,Boleto,62.44,1
9283,9283,Credit Card,223.97,4
9284,9284,Credit Card,574.54,10
9285,9285,Credit Card,85.27,1
9286,9286,Boleto,57.97,1
9287,9287,Credit Card,49.94,4
9288,9288,Debit Card,109.6,1
9289,9289,Credit Card,167.52,1
9290,9290,Credit Card,112.3,1
9291,9291,Credit Card,32.69,1
9292,9292,Credit Card,60.0,3
9293,9293,Credit Card,77.68,3
9294,9294,Credit Card,45.61,2
9295,9295,Credit Card,214.76,6
9296,9296,Credit Card,77.57,3
9297,9297,Credit Card,957.6,10
9298,9298,Credit Card,103.86,5
9299,9299,Credit Card,128.25,10
9300,9300,Credit Card,44.0,1
9301,9301,Credit Card,349.19,2
9302,9302,Credit Card,203.3,2
9303,9303,Credit Card,145.77,3
9304,9304,Boleto,378.67,1
9305,9305,Credit Card,37.77,3
9306,9306,Credit Card,92.78,1
9307,9307,Credit Card,49.39,2
9308,9308,Credit Card,78.42,1
9309,9309,Debit Card,333.03,1
9310,9310,Boleto,32.38,1
9311,9311,Credit Card,174.97,6
9312,9312,Credit Card,735.88,5
9313,9313,Credit Card,53.95,1
9314,9314,Credit Card,128.02,10
9315,9315,Boleto,51.75,1
9316,9316,Credit Card,45.2,1
9317,9317,Credit Card,25.83,2
9318,9318,Credit Card,423.05,6
9319,9319,Credit Card,502.98,2
9320,9320,Credit Card,107.24,3
9321,9321,Credit Card,211.0,4
9322,9322,Boleto,606.59,1
9323,9323,Credit Card,802.68,18
9324,9324,Credit Card,62.28,5
9325,9325,Boleto,220.08,1
9326,9326,Boleto,56.35,1
9327,9327,Boleto,58.22,1
9328,9328,Credit Card,151.7,3
9329,9329,Credit Card,1482.42,4
9330,9330,Boleto,154.35,1
9331,9331,Credit Card,64.1,1
9332,9332,Boleto,109.41,1
9333,9333,Credit Card,156.39,10
9334,9334,Credit Card,64.17,1
9335,9335,Credit Card,138.6,1
9336,9336,Credit Card,231.27,10
9337,9337,Credit Card,439.68,1
9338,9338,Credit Card,123.69,1
9339,9339,Credit Card,247.75,10
9340,9340,Credit Card,47.23,1
9341,9341,Credit Card,180.17,3
9342,9342,Boleto,55.0,1
9343,9343,Boleto,159.82,1
9344,9344,Credit Card,337.5,1
9345,9345,Credit Card,76.08,1
9346,9346,Boleto,139.03,1
9347,9347,Voucher,51.85,1
9348,9348,Credit Card,125.58,5
9349,9349,Boleto,58.0,1
9350,9350,Boleto,269.17,1
9351,9351,Voucher,122.31,1
9352,9352,Boleto,735.96,1
9353,9353,Voucher,54.84,1
9354,9354,Credit Card,73.54,1
9355,9355,Boleto,518.84,1
9356,9356,Credit Card,105.37,5
9357,9357,Credit Card,155.42,2
9358,9358,Boleto,64.44,1
9359,9359,Credit Card,45.86,4
9360,9360,Boleto,191.92,1
9361,9361,Credit Card,76.74,1
9362,9362,Credit Card,172.92,2
9363,9363,Credit Card,156.28,6
9364,9364,Boleto,67.3,1
9365,9365,Credit Card,91.64,2
9366,9366,Boleto,23.29,1
9367,9367,Credit Card,77.57,5
9368,9368,Credit Card,113.09,1
9369,9369,Credit Card,71.14,3
9370,9370,Credit Card,378.5,5
9371,9371,Debit Card,44.09,1
9372,9372,Boleto,27.29,1
9373,9373,Credit Card,87.64,4
9374,9374,Credit Card,46.39,1
9375,9375,Credit Card,35.0,1
9376,9376,Credit Card,204.07,10
9377,9377,Credit Card,383.32,1
9378,9378,Credit Card,134.83,5
9379,9379,Boleto,36.01,1
9380,9380,Credit Card,1150.54,10
9381,9381,Credit Card,80.77,8
9382,9382,Credit Card,165.67,1
9383,9383,Boleto,47.43,1
9384,9384,Credit Card,194.53,3
9385,9385,Credit Card,155.57,5
9386,9386,Credit Card,211.89,8
9387,9387,Debit Card,444.59,1
9388,9388,Credit Card,112.71,1
9389,9389,Credit Card,101.93,8
9390,9390,Credit Card,31.77,3
9391,9391,Credit Card,108.56,2
9392,9392,Credit Card,99.01,8
9393,9393,Credit Card,35.08,1
9394,9394,Boleto,43.6,1
9395,9395,Credit Card,1314.86,1
9396,9396,Credit Card,428.52,8
9397,9397,Credit Card,112.95,8
9398,9398,Credit Card,619.9,7
9399,9399,Boleto,25.88,1
9400,9400,Credit Card,279.46,5
9401,9401,Credit Card,38.01,2
9402,9402,Credit Card,83.22,1
9403,9403,Credit Card,35.01,1
9404,9404,Credit Card,166.71,3
9405,9405,Boleto,367.2,1
9406,9406,Debit Card,173.68,1
9407,9407,Credit Card,283.67,5
9408,9408,Credit Card,127.99,4
9409,9409,Credit Card,77.66,1
9410,9410,Credit Card,321.58,6
9411,9411,Credit Card,115.35,2
9412,9412,Boleto,524.28,1
9413,9413,Debit Card,30.1,1
9414,9414,Boleto,37.61,1
9415,9415,Credit Card,363.98,1
9416,9416,Credit Card,152.39,2
9417,9417,Credit Card,187.73,1
9418,9418,Credit Card,35.9,3
9419,9419,Credit Card,95.57,8
9420,9420,Boleto,361.76,1
9421,9421,Credit Card,46.18,4
9422,9422,Debit Card,36.82,1
9423,9423,Credit Card,214.41,10
9424,9424,Boleto,46.0,1
9425,9425,Credit Card,192.75,1
9426,9426,Credit Card,120.91,3
9427,9427,Credit Card,161.54,10
9428,9428,Credit Card,52.38,4
9429,9429,Credit Card,77.96,3
9430,9430,Credit Card,44.1,1
9431,9431,Credit Card,75.22,3
9432,9432,Debit Card,222.65,1
9433,9433,Credit Card,122.97,1
9434,9434,Credit Card,114.77,10
9435,9435,Credit Card,121.09,1
9436,9436,Credit Card,64.34,1
9437,9437,Credit Card,118.88,4
9438,9438,Boleto,330.8,1
9439,9439,Credit Card,45.09,1
9440,9440,Credit Card,257.52,4
9441,9441,Credit Card,51.84,2
9442,9442,Boleto,253.06,1
9443,9443,Credit Card,67.93,1
9444,9444,Credit Card,92.57,2
9445,9445,Credit Card,111.89,2
9446,9446,Credit Card,123.68,5
9447,9447,Credit Card,336.06,6
9448,9448,Credit Card,39.82,1
9449,9449,Boleto,308.61,1
9450,9450,Debit Card,74.98,1
9451,9451,Credit Card,217.64,1
9452,9452,Credit Card,194.19,10
9453,9453,Credit Card,77.57,1
9454,9454,Credit Card,74.07,6
9455,9455,Credit Card,95.3,1
9456,9456,Debit Card,144.78,1
9457,9457,Voucher,23.29,1
9458,9458,Boleto,59.24,1
9459,9459,Credit Card,413.31,8
9460,9460,Boleto,36.78,1
9461,9461,Boleto,32.38,1
9462,9462,Credit Card,107.78,4
9463,9463,Credit Card,150.09,1
9464,9464,Credit Card,172.16,5
9465,9465,Credit Card,137.08,1
9466,9466,Boleto,49.99,1
9467,9467,Credit Card,47.71,4
9468,9468,Voucher,507.76,1
9469,9469,Credit Card,249.56,5
9470,9470,Credit Card,77.92,1
9471,9471,Boleto,136.04,1
9472,9472,Credit Card,147.48,4
9473,9473,Voucher,145.73,1
9474,9474,Credit Card,137.39,1
9475,9475,Credit Card,55.4,1
9476,9476,Credit Card,377.63,4
9477,9477,Credit Card,149.39,2
9478,9478,Credit Card,246.38,3
9479,9479,Credit Card,353.76,10
9480,9480,Credit Card,957.15,10
9481,9481,Credit Card,208.09,2
9482,9482,Credit Card,109.41,1
9483,9483,Boleto,177.27,1
9484,9484,Credit Card,168.8,2
9485,9485,Credit Card,71.19,1
9486,9486,Boleto,70.89,1
9487,9487,Credit Card,221.7,1
9488,9488,Voucher,69.43,1
9489,9489,Credit Card,27.28,1
9490,9490,Credit Card,53.09,1
9491,9491,Boleto,126.33,1
9492,9492,Credit Card,76.66,3
9493,9493,Credit Card,105.85,3
9494,9494,Credit Card,86.02,1
9495,9495,Credit Card,145.99,1
9496,9496,Credit Card,64.0,1
9497,9497,Voucher,107.58,1
9498,9498,Credit Card,196.12,2
9499,9499,Credit Card,45.27,2
9500,9500,Credit Card,73.34,1
9501,9501,Credit Card,99.43,2
9502,9502,Credit Card,44.13,1
9503,9503,Boleto,99.34,1
9504,9504,Credit Card,65.6,1
9505,9505,Boleto,35.81,1
9506,9506,Credit Card,96.8,1
9507,9507,Boleto,70.63,1
9508,9508,Credit Card,165.45,1
9509,9509,Boleto,184.29,1
9510,9510,Boleto,75.78,1
9511,9511,Credit Card,148.18,6
9512,9512,Boleto,124.2,1
9513,9513,Boleto,80.87,1
9514,9514,Credit Card,66.01,3
9515,9515,Credit Card,97.93,1
9516,9516,Credit Card,173.68,1
9517,9517,Credit Card,33.09,1
9518,9518,Credit Card,48.76,1
9519,9519,Credit Card,62.74,1
9520,9520,Credit Card,210.56,1
9521,9521,Credit Card,175.87,3
9522,9522,Credit Card,49.34,4
9523,9523,Credit Card,28.1,1
9524,9524,Credit Card,26.78,2
9525,9525,Credit Card,75.17,3
9526,9526,Credit Card,94.63,2
9527,9527,Credit Card,85.6,2
9528,9528,Credit Card,48.23,1
9529,9529,Credit Card,91.89,1
9530,9530,Credit Card,312.49,1
9531,9531,Credit Card,133.83,2
9532,9532,Credit Card,54.13,1
9533,9533,Credit Card,48.69,3
9534,9534,Credit Card,223.5,4
9535,9535,Voucher,147.05,4
9536,9536,Credit Card,72.5,1
9537,9537,Credit Card,113.14,1
9538,9538,Credit Card,55.0,1
9539,9539,Credit Card,234.89,4
9540,9540,Credit Card,112.01,5
9541,9541,Debit Card,115.81,1
9542,9542,Credit Card,108.0,3
9543,9543,Credit Card,118.58,2
9544,9544,Credit Card,46.2,1
9545,9545,Credit Card,40.58,1
9546,9546,Voucher,114.77,1
9547,9547,Voucher,144.2,2
9548,9548,Credit Card,92.99,6
9549,9549,Voucher,88.72,1
9550,9550,Boleto,216.72,1
9551,9551,Boleto,38.01,1
9552,9552,Credit Card,104.12,3
9553,9553,Credit Card,97.47,4
9554,9554,Credit Card,190.48,3
9555,9555,Credit Card,252.19,8
9556,9556,Credit Card,147.45,10
9557,9557,Credit Card,146.68,1
9558,9558,Credit Card,76.65,2
9559,9559,Credit Card,125.52,6
9560,9560,Credit Card,272.76,5
9561,9561,Credit Card,403.8,3
9562,9562,Credit Card,30.0,1
9563,9563,Boleto,330.7,1
9564,9564,Credit Card,178.27,6
9565,9565,Credit Card,109.16,4
9566,9566,Credit Card,175.65,2
9567,9567,Credit Card,84.06,1
9568,9568,Boleto,47.68,1
9569,9569,Credit Card,60.86,3
9570,9570,Boleto,197.44,1
9571,9571,Credit Card,175.16,4
9572,9572,Credit Card,156.4,5
9573,9573,Boleto,44.09,1
9574,9574,Credit Card,233.1,10
9575,9575,Credit Card,870.69,10
9576,9576,Boleto,93.98,1
9577,9577,Credit Card,675.94,10
9578,9578,Credit Card,261.71,1
9579,9579,Boleto,77.57,1
9580,9580,Credit Card,163.29,2
9581,9581,Credit Card,340.12,3
9582,9582,Boleto,30.23,1
9583,9583,Credit Card,2838.22,8
9584,9584,Credit Card,34.0,1
9585,9585,Credit Card,364.5,7
9586,9586,Credit Card,258.68,10
9587,9587,Credit Card,59.82,5
9588,9588,Credit Card,43.54,1
9589,9589,Voucher,171.2,5
9590,9590,Credit Card,56.78,1
9591,9591,Credit Card,130.0,3
9592,9592,Credit Card,151.6,3
9593,9593,Credit Card,160.12,16
9594,9594,Credit Card,157.79,6
9595,9595,Credit Card,158.26,1
9596,9596,Credit Card,45.3,2
9597,9597,Credit Card,28.75,1
9598,9598,Boleto,29.33,1
9599,9599,Credit Card,214.17,1
9600,9600,Credit Card,80.56,1
9601,9601,Boleto,28.88,1
9602,9602,Credit Card,76.65,4
9603,9603,Credit Card,144.15,1
9604,9604,Credit Card,206.75,9
9605,9605,Boleto,159.12,1
9606,9606,Credit Card,220.18,3
9607,9607,Boleto,250.02,1
9608,9608,Credit Card,250.76,4
9609,9609,Credit Card,196.01,1
9610,9610,Boleto,305.79,1
9611,9611,Credit Card,187.49,2
9612,9612,Credit Card,223.08,4
9613,9613,Credit Card,144.54,2
9614,9614,Credit Card,606.87,1
9615,9615,Credit Card,130.26,6
9616,9616,Boleto,115.8,1
9617,9617,Credit Card,87.8,1
9618,9618,Credit Card,72.86,1
9619,9619,Credit Card,30.38,1
9620,9620,Boleto,155.77,1
9621,9621,Credit Card,85.52,2
9622,9622,Credit Card,42.92,3
9623,9623,Voucher,188.94,2
9624,9624,Credit Card,47.22,1
9625,9625,Boleto,100.77,1
9626,9626,Credit Card,77.57,1
9627,9627,Credit Card,416.49,2
9628,9628,Credit Card,118.17,5
9629,9629,Credit Card,119.48,4
9630,9630,Credit Card,36.59,1
9631,9631,Credit Card,57.5,5
9632,9632,Credit Card,84.79,4
9633,9633,Credit Card,137.6,2
9634,9634,Credit Card,406.38,8
9635,9635,Credit Card,147.29,3
9636,9636,Credit Card,114.33,5
9637,9637,Credit Card,155.36,4
9638,9638,Credit Card,292.47,10
9639,9639,Credit Card,70.12,1
9640,9640,Credit Card,135.66,1
9641,9641,Credit Card,164.79,1
9642,9642,Credit Card,290.72,8
9643,9643,Credit Card,314.96,3
9644,9644,Credit Card,108.21,2
9645,9645,Credit Card,21.77,1
9646,9646,Credit Card,102.66,1
9647,9647,Boleto,23.29,1
9648,9648,Credit Card,257.61,6
9649,9649,Boleto,77.57,1
9650,9650,Credit Card,91.29,1
9651,9651,Credit Card,93.62,6
9652,9652,Credit Card,167.58,4
9653,9653,Credit Card,35.4,2
9654,9654,Credit Card,184.15,8
9655,9655,Credit Card,235.28,2
9656,9656,Credit Card,45.65,1
9657,9657,Credit Card,150.5,3
9658,9658,Credit Card,625.24,10
9659,9659,Credit Card,43.1,2
9660,9660,Credit Card,128.99,2
9661,9661,Credit Card,148.23,3
9662,9662,Credit Card,88.58,1
9663,9663,Credit Card,105.38,8
9664,9664,Boleto,37.46,1
9665,9665,Credit Card,993.55,10
9666,9666,Debit Card,319.43,1
9667,9667,Debit Card,146.83,1
9668,9668,Credit Card,38.62,3
9669,9669,Credit Card,227.27,6
9670,9670,Credit Card,87.23,4
9671,9671,Credit Card,45.22,4
9672,9672,Credit Card,97.78,1
9673,9673,Credit Card,87.18,3
9674,9674,Boleto,65.0,1
9675,9675,Credit Card,149.13,5
9676,9676,Credit Card,511.18,10
9677,9677,Credit Card,125.04,7
9678,9678,Credit Card,81.97,8
9679,9679,Credit Card,73.56,1
9680,9680,Boleto,132.05,1
9681,9681,Credit Card,1250.81,4
9682,9682,Credit Card,57.18,5
9683,9683,Credit Card,93.49,5
9684,9684,Credit Card,67.69,6
9685,9685,Credit Card,116.38,7
9686,9686,Credit Card,148.76,6
9687,9687,Credit Card,112.42,2
9688,9688,Credit Card,109.11,3
9689,9689,Credit Card,118.65,6
9690,9690,Credit Card,138.6,2
9691,9691,Credit Card,80.2,1
9692,9692,Credit Card,210.2,4
9693,9693,Credit Card,30.84,3
9694,9694,Boleto,81.78,1
9695,9695,Credit Card,81.89,1
9696,9696,Credit Card,45.78,1
9697,9697,Credit Card,35.77,1
9698,9698,Boleto,50.35,1
9699,9699,Boleto,93.43,1
9700,9700,Credit Card,163.58,5
9701,9701,Credit Card,31.09,3
9702,9702,Credit Card,438.95,6
9703,9703,Boleto,89.88,1
9704,9704,Credit Card,67.67,6
9705,9705,Credit Card,302.03,1
9706,9706,Credit Card,100.86,3
9707,9707,Boleto,284.79,1
9708,9708,Credit Card,97.9,3
9709,9709,Credit Card,291.57,8
9710,9710,Credit Card,341.02,4
9711,9711,Credit Card,314.64,7
9712,9712,Credit Card,52.32,2
9713,9713,Credit Card,126.64,8
9714,9714,Credit Card,205.1,4
9715,9715,Credit Card,26.63,1
9716,9716,Credit Card,98.22,1
9717,9717,Credit Card,161.37,3
9718,9718,Credit Card,449.92,7
9719,9719,Credit Card,57.46,1
9720,9720,Credit Card,40.25,1
9721,9721,Credit Card,39.7,1
9722,9722,Credit Card,101.9,1
9723,9723,Credit Card,159.86,1
9724,9724,Credit Card,47.84,4
9725,9725,Boleto,75.6,1
9726,9726,Credit Card,134.92,1
9727,9727,Boleto,55.33,1
9728,9728,Credit Card,93.28,2
9729,9729,Credit Card,22.95,1
9730,9730,Credit Card,134.9,5
9731,9731,Credit Card,82.9,1
9732,9732,Credit Card,89.36,1
9733,9733,Credit Card,64.4,4
9734,9734,Boleto,82.98,1
9735,9735,Credit Card,36.96,1
9736,9736,Credit Card,137.3,3
9737,9737,Credit Card,83.23,1
9738,9738,Credit Card,67.02,3
9739,9739,Credit Card,390.69,2
9740,9740,Credit Card,65.65,1
9741,9741,Credit Card,69.03,1
9742,9742,Credit Card,76.08,7
9743,9743,Credit Card,149.26,3
9744,9744,Boleto,66.9,1
9745,9745,Credit Card,162.57,3
9746,9746,Credit Card,89.17,2
9747,9747,Credit Card,181.21,2
9748,9748,Credit Card,55.19,1
9749,9749,Boleto,71.49,1
9750,9750,Credit Card,67.94,6
9751,9751,Credit Card,94.74,3
9752,9752,Credit Card,132.36,8
9753,9753,Boleto,133.64,1
9754,9754,Boleto,162.03,1
9755,9755,Boleto,43.86,1
9756,9756,Credit Card,141.58,2
9757,9757,Credit Card,161.19,5
9758,9758,Credit Card,55.1,5
9759,9759,Credit Card,97.8,9
9760,9760,Credit Card,122.83,1
9761,9761,Boleto,80.59,1
9762,9762,Credit Card,125.56,1
9763,9763,Credit Card,260.36,2
9764,9764,Credit Card,82.35,1
9765,9765,Credit Card,125.22,1
9766,9766,Debit Card,108.6,1
9767,9767,Boleto,96.26,1
9768,9768,Credit Card,122.76,3
9769,9769,Credit Card,91.18,8
9770,9770,Boleto,219.63,1
9771,9771,Credit Card,32.38,3
9772,9772,Credit Card,84.3,1
9773,9773,Credit Card,165.96,2
9774,9774,Boleto,114.26,1
9775,9775,Credit Card,72.46,1
9776,9776,Credit Card,92.59,3
9777,9777,Credit Card,342.02,8
9778,9778,Boleto,35.18,1
9779,9779,Credit Card,31.8,1
9780,9780,Boleto,179.86,1
9781,9781,Credit Card,125.77,6
9782,9782,Boleto,24.86,1
9783,9783,Credit Card,86.66,2
9784,9784,Credit Card,132.57,5
